periodo;regiao_ars;ano;mes;ano_mes;estado_ano;episodios_urgencia;prioridade_verde_azul;taxa_internamento;tempo_medio_espera;tipo_agregacao
2019-02-02;Portugal Continental;2019;2;2019-02;completo;15895.0;40.87402;9.220526;48.84372;nacional
2019-02-03;Portugal Continental;2019;2;2019-02;completo;16204.0;40.11274;7.731593;53.35251;nacional
2019-02-04;Portugal Continental;2019;2;2019-02;completo;20637.0;41.86155;8.896284;63.64425;nacional
2019-02-05;Portugal Continental;2019;2;2019-02;completo;19775.0;40.60747;8.874111;70.28702;nacional
2019-02-06;Portugal Continental;2019;2;2019-02;completo;19161.0;40.55199;8.997445;65.64642;nacional
2019-02-07;Portugal Continental;2019;2;2019-02;completo;19262.0;40.40796;9.395814;66.58523;nacional
2019-02-08;Portugal Continental;2019;2;2019-02;completo;18854.0;41.68649;8.978384;65.27489;nacional
2019-02-09;Portugal Continental;2019;2;2019-02;completo;17065.0;38.76693;9.532303;59.88269;nacional
2019-02-10;Portugal Continental;2019;2;2019-02;completo;16432.0;39.95732;8.370598;62.61531;nacional
2019-02-11;Portugal Continental;2019;2;2019-02;completo;20724.0;41.4687;8.152509;67.32574;nacional
2019-02-12;Portugal Continental;2019;2;2019-02;completo;20054.0;41.6507;8.800503;71.55125;nacional
2019-02-13;Portugal Continental;2019;2;2019-02;completo;19167.0;41.30942;8.978106;64.60142;nacional
2019-02-14;Portugal Continental;2019;2;2019-02;completo;17979.0;39.8401;9.392759;62.47437;nacional
2019-02-15;Portugal Continental;2019;2;2019-02;completo;18446.0;40.03114;9.436313;60.00181;nacional
2019-02-16;Portugal Continental;2019;2;2019-02;completo;17593.0;40.60431;9.797143;57.40502;nacional
2019-02-17;Portugal Continental;2019;2;2019-02;completo;16475.0;40.80015;8.084126;54.86467;nacional
2019-02-18;Portugal Continental;2019;2;2019-02;completo;20376.0;42.22443;8.408324;65.93642;nacional
2019-02-19;Portugal Continental;2019;2;2019-02;completo;19580.0;40.27793;9.271484;66.0302;nacional
2019-02-20;Portugal Continental;2019;2;2019-02;completo;19065.0;42.1199;8.465926;67.50018;nacional
2019-02-21;Portugal Continental;2019;2;2019-02;completo;18733.0;40.60596;8.776709;61.70696;nacional
2019-02-22;Portugal Continental;2019;2;2019-02;completo;18326.0;41.07153;9.470942;61.14419;nacional
2019-02-23;Portugal Continental;2019;2;2019-02;completo;16608.0;38.93545;9.802673;54.55859;nacional
2019-02-24;Portugal Continental;2019;2;2019-02;completo;16114.0;40.96961;8.142493;50.23623;nacional
2019-02-25;Portugal Continental;2019;2;2019-02;completo;20112.0;41.6203;8.371665;62.66083;nacional
2019-02-26;Portugal Continental;2019;2;2019-02;completo;19110.0;41.19744;9.233522;62.8009;nacional
2019-02-27;Portugal Continental;2019;2;2019-02;completo;18592.0;41.39714;8.934053;58.34017;nacional
2019-02-28;Portugal Continental;2019;2;2019-02;completo;17957.0;40.37425;9.169528;57.15533;nacional
2019-03-01;Portugal Continental;2019;3;2019-03;completo;17054.0;39.637;9.77354;54.21479;nacional
2019-03-02;Portugal Continental;2019;3;2019-03;completo;15677.0;39.07155;8.972031;49.41207;nacional
2019-03-03;Portugal Continental;2019;3;2019-03;completo;14821.0;40.68422;8.904632;45.81616;nacional
2019-03-04;Portugal Continental;2019;3;2019-03;completo;18034.0;42.5286;9.372864;56.95514;nacional
2019-03-05;Portugal Continental;2019;3;2019-03;completo;16319.0;39.89141;8.853318;53.68608;nacional
2019-03-06;Portugal Continental;2019;3;2019-03;completo;16373.0;41.43136;9.234417;52.13694;nacional
2019-03-07;Portugal Continental;2019;3;2019-03;completo;17041.0;42.5222;9.464752;56.24792;nacional
2019-03-08;Portugal Continental;2019;3;2019-03;completo;16935.0;40.52539;9.410363;55.00805;nacional
2019-03-09;Portugal Continental;2019;3;2019-03;completo;15938.0;39.52671;10.11632;51.427;nacional
2019-03-10;Portugal Continental;2019;3;2019-03;completo;15302.0;40.32529;8.523087;49.43971;nacional
2019-03-11;Portugal Continental;2019;3;2019-03;completo;19524.0;41.30399;8.444925;61.31663;nacional
2019-03-12;Portugal Continental;2019;3;2019-03;completo;18571.0;41.47458;9.024029;64.52309;nacional
2019-03-13;Portugal Continental;2019;3;2019-03;completo;17276.0;41.55924;9.020536;49.11666;nacional
2019-03-14;Portugal Continental;2019;3;2019-03;completo;17236.0;39.9271;8.889173;51.04417;nacional
2019-03-15;Portugal Continental;2019;3;2019-03;completo;17122.0;38.48212;9.780453;49.78942;nacional
2019-03-16;Portugal Continental;2019;3;2019-03;completo;15574.0;39.61202;9.337109;47.3928;nacional
2019-03-17;Portugal Continental;2019;3;2019-03;completo;15045.0;39.98323;8.353529;44.39359;nacional
2019-03-18;Portugal Continental;2019;3;2019-03;completo;18998.0;41.99989;8.06561;53.12253;nacional
2019-03-19;Portugal Continental;2019;3;2019-03;completo;17959.0;40.83308;9.286523;54.66004;nacional
2019-03-20;Portugal Continental;2019;3;2019-03;completo;17889.0;40.84406;9.070194;54.63017;nacional
2019-03-21;Portugal Continental;2019;3;2019-03;completo;17319.0;39.78662;9.151978;51.42791;nacional
2019-03-22;Portugal Continental;2019;3;2019-03;completo;17088.0;40.42661;9.201401;53.34685;nacional
2019-03-23;Portugal Continental;2019;3;2019-03;completo;15473.0;40.19957;9.156154;44.80291;nacional
2019-03-24;Portugal Continental;2019;3;2019-03;completo;15809.0;41.24437;8.126146;47.9797;nacional
2019-03-25;Portugal Continental;2019;3;2019-03;completo;19736.0;41.95222;8.168736;60.5707;nacional
2019-03-26;Portugal Continental;2019;3;2019-03;completo;18864.0;41.37989;8.84097;65.17164;nacional
2019-03-27;Portugal Continental;2019;3;2019-03;completo;18198.0;39.85617;9.054238;55.89772;nacional
2019-03-28;Portugal Continental;2019;3;2019-03;completo;17840.0;39.40026;9.186689;55.67167;nacional
2019-03-29;Portugal Continental;2019;3;2019-03;completo;17770.0;40.28275;8.917483;55.61671;nacional
2019-03-30;Portugal Continental;2019;3;2019-03;completo;15915.0;38.89478;8.404087;48.01165;nacional
2019-03-31;Portugal Continental;2019;3;2019-03;completo;15172.0;39.85683;7.990049;48.84601;nacional
2019-04-01;Portugal Continental;2019;4;2019-04;completo;19989.0;42.70567;7.966586;57.93396;nacional
2019-04-02;Portugal Continental;2019;4;2019-04;completo;18598.0;41.00851;8.685791;59.91978;nacional
2019-04-03;Portugal Continental;2019;4;2019-04;completo;17772.0;40.89604;8.728228;55.57069;nacional
2019-04-04;Portugal Continental;2019;4;2019-04;completo;17013.0;40.18849;9.492437;50.87508;nacional
2019-04-05;Portugal Continental;2019;4;2019-04;completo;15856.0;40.09655;9.675803;46.81401;nacional
2019-04-06;Portugal Continental;2019;4;2019-04;completo;14526.0;39.71512;9.398674;41.9903;nacional
2019-04-07;Portugal Continental;2019;4;2019-04;completo;14105.0;39.71508;8.935484;40.6989;nacional
2019-04-08;Portugal Continental;2019;4;2019-04;completo;18043.0;42.14681;8.447789;49.71977;nacional
2019-04-09;Portugal Continental;2019;4;2019-04;completo;16881.0;41.13591;9.017372;53.61692;nacional
2019-04-10;Portugal Continental;2019;4;2019-04;completo;16379.0;40.92789;9.898908;49.05799;nacional
2019-04-11;Portugal Continental;2019;4;2019-04;completo;16215.0;40.62196;9.488851;53.51561;nacional
2019-04-12;Portugal Continental;2019;4;2019-04;completo;16580.0;39.78819;9.515666;54.87156;nacional
2019-04-13;Portugal Continental;2019;4;2019-04;completo;15211.0;39.57681;8.905871;54.52781;nacional
2019-04-14;Portugal Continental;2019;4;2019-04;completo;14983.0;39.43371;8.649326;42.5697;nacional
2019-04-15;Portugal Continental;2019;4;2019-04;completo;18002.0;41.54612;8.408408;56.10093;nacional
2019-04-16;Portugal Continental;2019;4;2019-04;completo;17350.0;39.03858;9.026733;53.23798;nacional
2019-04-17;Portugal Continental;2019;4;2019-04;completo;16061.0;40.61135;9.585933;48.28511;nacional
2019-04-18;Portugal Continental;2019;4;2019-04;completo;16169.0;40.82333;9.957686;47.72359;nacional
2019-04-19;Portugal Continental;2019;4;2019-04;completo;15249.0;39.85472;8.916717;44.50807;nacional
2019-04-20;Portugal Continental;2019;4;2019-04;completo;16447.0;38.76236;8.03448;44.16182;nacional
2019-04-21;Portugal Continental;2019;4;2019-04;completo;14465.0;38.40021;8.448928;36.95177;nacional
2019-04-22;Portugal Continental;2019;4;2019-04;completo;18282.0;40.87763;8.104871;56.27887;nacional
2019-04-23;Portugal Continental;2019;4;2019-04;completo;17317.0;40.69128;8.474689;57.17778;nacional
2019-04-24;Portugal Continental;2019;4;2019-04;completo;16482.0;40.4928;8.879685;55.79718;nacional
2019-04-25;Portugal Continental;2019;4;2019-04;completo;14984.0;41.65731;8.248258;45.37637;nacional
2019-04-26;Portugal Continental;2019;4;2019-04;completo;17156.0;41.76071;8.129005;53.10133;nacional
2019-04-27;Portugal Continental;2019;4;2019-04;completo;15285.0;38.15594;8.557773;51.1234;nacional
2019-04-28;Portugal Continental;2019;4;2019-04;completo;14753.0;37.92424;7.970837;48.16544;nacional
2019-04-29;Portugal Continental;2019;4;2019-04;completo;19283.0;42.31788;8.27862;54.4267;nacional
2019-04-30;Portugal Continental;2019;4;2019-04;completo;18047.0;40.48265;9.460803;57.78693;nacional
2019-05-01;Portugal Continental;2019;5;2019-05;completo;15607.0;39.15667;8.782166;49.01341;nacional
2019-05-02;Portugal Continental;2019;5;2019-05;completo;18533.0;41.09179;8.036635;61.00094;nacional
2019-05-03;Portugal Continental;2019;5;2019-05;completo;18230.0;40.03774;9.529291;61.56205;nacional
2019-05-04;Portugal Continental;2019;5;2019-05;completo;16055.0;37.3327;8.282412;52.69322;nacional
2019-05-05;Portugal Continental;2019;5;2019-05;completo;15132.0;39.05505;7.556358;46.0051;nacional
2019-05-06;Portugal Continental;2019;5;2019-05;completo;19957.0;43.22301;7.537717;59.74762;nacional
2019-05-07;Portugal Continental;2019;5;2019-05;completo;18620.0;41.83504;8.676627;60.52703;nacional
2019-05-08;Portugal Continental;2019;5;2019-05;completo;17830.0;40.99065;8.034327;51.87814;nacional
2019-05-09;Portugal Continental;2019;5;2019-05;completo;17458.0;40.43675;8.22196;52.10315;nacional
2019-05-10;Portugal Continental;2019;5;2019-05;completo;17192.0;39.31434;8.647494;54.16903;nacional
2019-05-11;Portugal Continental;2019;5;2019-05;completo;16459.0;38.74726;8.602064;44.38784;nacional
2019-05-12;Portugal Continental;2019;5;2019-05;completo;15420.0;38.27034;7.684304;40.07093;nacional
2019-05-13;Portugal Continental;2019;5;2019-05;completo;20014.0;41.50833;7.504283;56.30271;nacional
2019-05-14;Portugal Continental;2019;5;2019-05;completo;19499.0;40.61637;7.759167;55.3889;nacional
2019-05-15;Portugal Continental;2019;5;2019-05;completo;18799.0;39.70721;8.059505;52.53695;nacional
2019-05-16;Portugal Continental;2019;5;2019-05;completo;18630.0;39.98407;7.89114;53.44249;nacional
2019-05-17;Portugal Continental;2019;5;2019-05;completo;17894.0;39.96083;8.11387;50.05756;nacional
2019-05-18;Portugal Continental;2019;5;2019-05;completo;15046.0;37.93489;8.090217;47.21938;nacional
2019-05-19;Portugal Continental;2019;5;2019-05;completo;15241.0;37.8005;7.698559;44.0508;nacional
2019-05-20;Portugal Continental;2019;5;2019-05;completo;20207.0;41.07781;6.888027;56.25734;nacional
2019-05-21;Portugal Continental;2019;5;2019-05;completo;19006.0;40.63509;8.186314;57.42131;nacional
2019-05-22;Portugal Continental;2019;5;2019-05;completo;17954.0;40.41998;7.876222;52.36185;nacional
2019-05-23;Portugal Continental;2019;5;2019-05;completo;18259.0;40.95655;7.879767;53.3957;nacional
2019-05-24;Portugal Continental;2019;5;2019-05;completo;17515.0;39.1155;8.07609;53.28569;nacional
2019-05-25;Portugal Continental;2019;5;2019-05;completo;15042.0;37.50541;8.394732;44.3666;nacional
2019-05-26;Portugal Continental;2019;5;2019-05;completo;15885.0;39.36565;7.479615;41.25592;nacional
2019-05-27;Portugal Continental;2019;5;2019-05;completo;20202.0;40.98309;7.407407;55.6313;nacional
2019-05-28;Portugal Continental;2019;5;2019-05;completo;18934.0;39.90694;7.753183;58.03028;nacional
2019-05-29;Portugal Continental;2019;5;2019-05;completo;18234.0;41.06627;7.679696;52.74044;nacional
2019-05-30;Portugal Continental;2019;5;2019-05;completo;17909.0;39.86099;8.209745;47.99496;nacional
2019-05-31;Portugal Continental;2019;5;2019-05;completo;17492.0;38.8611;8.447596;46.05513;nacional
2019-06-01;Portugal Continental;2019;6;2019-06;completo;15910.0;37.24574;8.637898;47.24683;nacional
2019-06-02;Portugal Continental;2019;6;2019-06;completo;16585.0;40.04073;7.636183;44.96978;nacional
2019-06-03;Portugal Continental;2019;6;2019-06;completo;20776.0;41.04758;7.142857;57.37852;nacional
2019-06-04;Portugal Continental;2019;6;2019-06;completo;19488.0;40.68588;7.511073;63.52505;nacional
2019-06-05;Portugal Continental;2019;6;2019-06;completo;18038.0;40.57301;7.604739;53.58297;nacional
2019-06-06;Portugal Continental;2019;6;2019-06;completo;17347.0;39.58994;8.493701;50.0067;nacional
2019-06-07;Portugal Continental;2019;6;2019-06;completo;17051.0;40.04208;8.130022;49.54144;nacional
2019-06-08;Portugal Continental;2019;6;2019-06;completo;16796.0;39.17595;8.185231;50.39543;nacional
2019-06-09;Portugal Continental;2019;6;2019-06;completo;15109.0;39.05452;8.074634;42.06887;nacional
2019-06-10;Portugal Continental;2019;6;2019-06;completo;16930.0;40.62209;6.916925;55.84275;nacional
2019-06-11;Portugal Continental;2019;6;2019-06;completo;18980.0;41.48616;7.456595;57.50006;nacional
2019-06-12;Portugal Continental;2019;6;2019-06;completo;17880.0;41.62322;8.373456;56.63457;nacional
2019-06-13;Portugal Continental;2019;6;2019-06;completo;17422.0;40.52288;8.110214;50.76553;nacional
2019-06-14;Portugal Continental;2019;6;2019-06;completo;17060.0;39.73376;8.395981;52.31105;nacional
2019-06-15;Portugal Continental;2019;6;2019-06;completo;16414.0;38.93971;8.10285;44.2601;nacional
2019-06-16;Portugal Continental;2019;6;2019-06;completo;15156.0;38.80849;8.191208;38.38025;nacional
2019-06-17;Portugal Continental;2019;6;2019-06;completo;19010.0;40.33705;7.780802;52.70088;nacional
2019-06-18;Portugal Continental;2019;6;2019-06;completo;17946.0;39.68994;8.588441;56.93361;nacional
2019-06-19;Portugal Continental;2019;6;2019-06;completo;17480.0;39.60886;8.910104;52.79018;nacional
2019-06-20;Portugal Continental;2019;6;2019-06;completo;16363.0;40.57045;7.897917;50.077;nacional
2019-06-21;Portugal Continental;2019;6;2019-06;completo;17670.0;40.22032;8.458281;51.52064;nacional
2019-06-22;Portugal Continental;2019;6;2019-06;completo;17205.0;39.78092;8.14779;48.2385;nacional
2019-06-23;Portugal Continental;2019;6;2019-06;completo;15102.0;39.2548;7.516878;43.89329;nacional
2019-06-24;Portugal Continental;2019;6;2019-06;completo;18462.0;42.02429;7.803137;53.02623;nacional
2019-06-25;Portugal Continental;2019;6;2019-06;completo;17797.0;40.07063;7.981455;59.10247;nacional
2019-06-26;Portugal Continental;2019;6;2019-06;completo;17589.0;40.43068;7.882755;57.67348;nacional
2019-06-27;Portugal Continental;2019;6;2019-06;completo;17013.0;39.91092;8.385836;51.35487;nacional
2019-06-28;Portugal Continental;2019;6;2019-06;completo;16572.0;40.4074;8.777802;48.25039;nacional
2019-06-29;Portugal Continental;2019;6;2019-06;completo;16842.0;39.20334;8.454126;44.17278;nacional
2019-06-30;Portugal Continental;2019;6;2019-06;completo;15442.0;39.6411;7.355897;41.5042;nacional
2019-07-01;Portugal Continental;2019;7;2019-07;completo;18677.0;42.17227;7.918034;56.95091;nacional
2019-07-02;Portugal Continental;2019;7;2019-07;completo;17383.0;40.21265;8.082074;55.09647;nacional
2019-07-03;Portugal Continental;2019;7;2019-07;completo;17162.0;40.03478;8.473092;47.95401;nacional
2019-07-04;Portugal Continental;2019;7;2019-07;completo;17026.0;41.44782;8.203629;46.94934;nacional
2019-07-05;Portugal Continental;2019;7;2019-07;completo;16552.0;40.47209;8.671523;45.86743;nacional
2019-07-06;Portugal Continental;2019;7;2019-07;completo;16648.0;40.30177;8.375518;46.04621;nacional
2019-07-07;Portugal Continental;2019;7;2019-07;completo;15284.0;40.52635;7.414478;39.26025;nacional
2019-07-08;Portugal Continental;2019;7;2019-07;completo;19042.0;42.03354;7.81851;53.39533;nacional
2019-07-09;Portugal Continental;2019;7;2019-07;completo;18097.0;41.93605;7.94155;62.58213;nacional
2019-07-10;Portugal Continental;2019;7;2019-07;completo;17462.0;41.20083;8.50165;53.13033;nacional
2019-07-11;Portugal Continental;2019;7;2019-07;completo;16973.0;39.86605;8.966648;49.7845;nacional
2019-07-12;Portugal Continental;2019;7;2019-07;completo;17458.0;39.63403;8.828781;54.62989;nacional
2019-07-13;Portugal Continental;2019;7;2019-07;completo;17010.0;40.1287;8.417295;47.56347;nacional
2019-07-14;Portugal Continental;2019;7;2019-07;completo;15893.0;40.18042;7.361831;42.89466;nacional
2019-07-15;Portugal Continental;2019;7;2019-07;completo;19407.0;42.28299;7.211085;52.35445;nacional
2019-07-16;Portugal Continental;2019;7;2019-07;completo;18430.0;41.76352;8.056546;58.56559;nacional
2019-07-17;Portugal Continental;2019;7;2019-07;completo;18074.0;41.00166;7.933033;51.42952;nacional
2019-07-18;Portugal Continental;2019;7;2019-07;completo;17450.0;40.41868;7.827072;50.23521;nacional
2019-07-19;Portugal Continental;2019;7;2019-07;completo;17113.0;39.65915;8.425568;50.5969;nacional
2019-07-20;Portugal Continental;2019;7;2019-07;completo;16350.0;39.68085;8.226311;46.00348;nacional
2019-07-21;Portugal Continental;2019;7;2019-07;completo;15207.0;40.99512;7.820861;41.56805;nacional
2019-07-22;Portugal Continental;2019;7;2019-07;completo;19241.0;42.63306;7.189014;57.58063;nacional
2019-07-23;Portugal Continental;2019;7;2019-07;completo;18447.0;41.17966;8.383671;56.45119;nacional
2019-07-24;Portugal Continental;2019;7;2019-07;completo;18017.0;40.26199;7.818048;54.74541;nacional
2019-07-25;Portugal Continental;2019;7;2019-07;completo;18085.0;40.63425;7.991859;53.47935;nacional
2019-07-26;Portugal Continental;2019;7;2019-07;completo;16963.0;40.40246;8.469571;55.88982;nacional
2019-07-27;Portugal Continental;2019;7;2019-07;completo;15876.0;40.67832;7.919053;51.73098;nacional
2019-07-28;Portugal Continental;2019;7;2019-07;completo;15450.0;41.02344;7.285191;46.93557;nacional
2019-07-29;Portugal Continental;2019;7;2019-07;completo;19145.0;43.40637;7.245293;54.34063;nacional
2019-07-30;Portugal Continental;2019;7;2019-07;completo;18113.0;41.06475;8.188702;54.06628;nacional
2019-07-31;Portugal Continental;2019;7;2019-07;completo;17431.0;40.46867;8.430865;48.87701;nacional
2019-08-01;Portugal Continental;2019;8;2019-08;completo;16977.0;41.30336;8.124278;53.44695;nacional
2019-08-02;Portugal Continental;2019;8;2019-08;completo;16994.0;40.06138;8.664415;55.44146;nacional
2019-08-03;Portugal Continental;2019;8;2019-08;completo;15803.0;38.64409;7.957699;50.26914;nacional
2019-08-04;Portugal Continental;2019;8;2019-08;completo;15429.0;40.20582;7.718493;43.0693;nacional
2019-08-05;Portugal Continental;2019;8;2019-08;completo;18963.0;41.73731;7.319626;54.02331;nacional
2019-08-06;Portugal Continental;2019;8;2019-08;completo;20046.0;41.60493;7.706291;60.75742;nacional
2019-08-07;Portugal Continental;2019;8;2019-08;completo;18208.0;40.89393;8.177704;61.13893;nacional
2019-08-08;Portugal Continental;2019;8;2019-08;completo;17713.0;40.81053;8.263707;53.73484;nacional
2019-08-09;Portugal Continental;2019;8;2019-08;completo;16917.0;39.62729;8.814989;51.82986;nacional
2019-08-10;Portugal Continental;2019;8;2019-08;completo;17070.0;40.06386;8.052999;48.2864;nacional
2019-08-11;Portugal Continental;2019;8;2019-08;completo;15469.0;41.15583;7.770977;47.80479;nacional
2019-08-12;Portugal Continental;2019;8;2019-08;completo;19134.0;42.1615;7.576858;54.07884;nacional
2019-08-13;Portugal Continental;2019;8;2019-08;completo;17924.0;41.00903;8.253926;55.60494;nacional
2019-08-14;Portugal Continental;2019;8;2019-08;completo;17960.0;40.60764;8.574974;54.08095;nacional
2019-08-15;Portugal Continental;2019;8;2019-08;completo;16175.0;40.82154;7.961853;48.5363;nacional
2019-08-16;Portugal Continental;2019;8;2019-08;completo;18439.0;41.82687;8.297055;57.47026;nacional
2019-08-17;Portugal Continental;2019;8;2019-08;completo;17525.0;39.61996;8.066553;53.067;nacional
2019-08-18;Portugal Continental;2019;8;2019-08;completo;15473.0;39.93101;7.722008;48.19661;nacional
2019-08-19;Portugal Continental;2019;8;2019-08;completo;18774.0;42.52788;7.346505;60.56656;nacional
2019-08-20;Portugal Continental;2019;8;2019-08;completo;18280.0;41.07455;7.682612;62.09058;nacional
2019-08-21;Portugal Continental;2019;8;2019-08;completo;18073.0;41.52467;8.158835;59.82045;nacional
2019-08-22;Portugal Continental;2019;8;2019-08;completo;17559.0;40.2637;8.532098;53.53771;nacional
2019-08-23;Portugal Continental;2019;8;2019-08;completo;17265.0;40.52694;8.962201;54.54801;nacional
2019-08-24;Portugal Continental;2019;8;2019-08;completo;16721.0;40.90168;8.529777;47.16283;nacional
2019-08-25;Portugal Continental;2019;8;2019-08;completo;15272.0;40.52073;7.520934;46.56921;nacional
2019-08-26;Portugal Continental;2019;8;2019-08;completo;19039.0;42.52815;7.743526;62.29669;nacional
2019-08-27;Portugal Continental;2019;8;2019-08;completo;18371.0;39.82553;8.339753;61.78326;nacional
2019-08-28;Portugal Continental;2019;8;2019-08;completo;17776.0;41.34753;8.103448;56.10565;nacional
2019-08-29;Portugal Continental;2019;8;2019-08;completo;17214.0;39.22021;8.010867;55.54769;nacional
2019-08-30;Portugal Continental;2019;8;2019-08;completo;17050.0;40.80619;8.433653;55.09632;nacional
2019-08-31;Portugal Continental;2019;8;2019-08;completo;16668.0;40.84695;7.965783;48.85917;nacional
2019-09-01;Portugal Continental;2019;9;2019-09;completo;15053.0;40.60662;7.452888;46.06253;nacional
2019-09-02;Portugal Continental;2019;9;2019-09;completo;18166.0;42.14866;7.399899;58.0401;nacional
2019-09-03;Portugal Continental;2019;9;2019-09;completo;17822.0;40.07647;8.485273;61.69396;nacional
2019-09-04;Portugal Continental;2019;9;2019-09;completo;17494.0;40.90302;8.415351;60.15704;nacional
2019-09-05;Portugal Continental;2019;9;2019-09;completo;17149.0;41.44463;8.367251;62.43964;nacional
2019-09-06;Portugal Continental;2019;9;2019-09;completo;16804.0;40.80452;8.599491;62.93351;nacional
2019-09-07;Portugal Continental;2019;9;2019-09;completo;16630.0;39.7416;8.015769;52.42286;nacional
2019-09-08;Portugal Continental;2019;9;2019-09;completo;15449.0;40.35394;7.959706;46.00326;nacional
2019-09-09;Portugal Continental;2019;9;2019-09;completo;18917.0;42.92674;7.955858;59.72223;nacional
2019-09-10;Portugal Continental;2019;9;2019-09;completo;17572.0;41.43368;8.464849;61.05673;nacional
2019-09-11;Portugal Continental;2019;9;2019-09;completo;17017.0;41.03491;8.511209;52.95137;nacional
2019-09-12;Portugal Continental;2019;9;2019-09;completo;17368.0;40.51106;8.021673;54.93929;nacional
2019-09-13;Portugal Continental;2019;9;2019-09;completo;17137.0;39.79434;8.144439;56.80874;nacional
2019-09-14;Portugal Continental;2019;9;2019-09;completo;17005.0;39.9793;8.356588;53.47367;nacional
2019-09-15;Portugal Continental;2019;9;2019-09;completo;16180.0;39.04781;7.644658;46.97073;nacional
2019-09-16;Portugal Continental;2019;9;2019-09;completo;19710.0;41.14236;7.812963;59.7131;nacional
2019-09-17;Portugal Continental;2019;9;2019-09;completo;18692.0;41.45452;8.129734;60.18817;nacional
2019-09-18;Portugal Continental;2019;9;2019-09;completo;18407.0;41.43904;7.723963;64.37418;nacional
2019-09-19;Portugal Continental;2019;9;2019-09;completo;17934.0;40.78393;8.372664;58.87924;nacional
2019-09-20;Portugal Continental;2019;9;2019-09;completo;18034.0;39.9067;8.024652;60.81775;nacional
2019-09-21;Portugal Continental;2019;9;2019-09;completo;16987.0;40.00425;8.003456;54.75633;nacional
2019-09-22;Portugal Continental;2019;9;2019-09;completo;15622.0;40.30236;7.80198;46.57792;nacional
2019-09-23;Portugal Continental;2019;9;2019-09;completo;20086.0;42.05147;7.320686;57.77739;nacional
2019-09-24;Portugal Continental;2019;9;2019-09;completo;18819.0;42.71512;7.600623;60.23162;nacional
2019-09-25;Portugal Continental;2019;9;2019-09;completo;19551.0;41.8008;7.501974;61.0174;nacional
2019-09-26;Portugal Continental;2019;9;2019-09;completo;18766.0;41.53829;7.808455;56.78984;nacional
2019-09-27;Portugal Continental;2019;9;2019-09;completo;18102.0;41.06204;7.889409;57.33138;nacional
2019-09-28;Portugal Continental;2019;9;2019-09;completo;16206.0;38.9199;8.372817;50.51678;nacional
2019-09-29;Portugal Continental;2019;9;2019-09;completo;16145.0;42.17297;7.32032;46.02701;nacional
2019-09-30;Portugal Continental;2019;9;2019-09;completo;20573.0;41.25892;6.991205;60.01576;nacional
2019-10-01;Portugal Continental;2019;10;2019-10;completo;19519.0;41.1208;7.672991;62.84156;nacional
2019-10-02;Portugal Continental;2019;10;2019-10;completo;18884.0;40.89703;7.844889;60.4038;nacional
2019-10-03;Portugal Continental;2019;10;2019-10;completo;18372.0;41.51061;7.610673;60.87491;nacional
2019-10-04;Portugal Continental;2019;10;2019-10;completo;18645.0;40.8345;8.249461;59.66105;nacional
2019-10-05;Portugal Continental;2019;10;2019-10;completo;16685.0;40.66944;8.14359;52.3247;nacional
2019-10-06;Portugal Continental;2019;10;2019-10;completo;16135.0;40.68783;7.441029;49.33889;nacional
2019-10-07;Portugal Continental;2019;10;2019-10;completo;21015.0;42.23957;7.18211;64.17986;nacional
2019-10-08;Portugal Continental;2019;10;2019-10;completo;20135.0;42.99619;7.28828;68.90052;nacional
2019-10-09;Portugal Continental;2019;10;2019-10;completo;19583.0;40.8977;7.349679;63.80834;nacional
2019-10-10;Portugal Continental;2019;10;2019-10;completo;20725.0;42.52112;7.634939;59.07122;nacional
2019-10-11;Portugal Continental;2019;10;2019-10;completo;18606.0;40.68253;8.255026;59.80678;nacional
2019-10-12;Portugal Continental;2019;10;2019-10;completo;17566.0;40.446;7.544514;56.55061;nacional
2019-10-13;Portugal Continental;2019;10;2019-10;completo;16039.0;40.72536;6.981748;52.41703;nacional
2019-10-14;Portugal Continental;2019;10;2019-10;completo;19407.0;43.1498;7.030071;53.97907;nacional
2019-10-15;Portugal Continental;2019;10;2019-10;completo;18905.0;40.6631;7.698285;66.75385;nacional
2019-10-16;Portugal Continental;2019;10;2019-10;completo;18647.0;41.07663;7.761819;65.15955;nacional
2019-10-17;Portugal Continental;2019;10;2019-10;completo;18153.0;41.16867;8.124411;60.27301;nacional
2019-10-18;Portugal Continental;2019;10;2019-10;completo;17714.0;40.5891;8.267519;59.49867;nacional
2019-10-19;Portugal Continental;2019;10;2019-10;completo;15284.0;39.98916;8.48033;49.59298;nacional
2019-10-20;Portugal Continental;2019;10;2019-10;completo;15129.0;40.32653;7.429644;45.09653;nacional
2019-10-21;Portugal Continental;2019;10;2019-10;completo;19812.0;43.48748;7.281525;62.23731;nacional
2019-10-22;Portugal Continental;2019;10;2019-10;completo;18783.0;40.76826;7.474411;66.18152;nacional
2019-10-23;Portugal Continental;2019;10;2019-10;completo;18406.0;41.71664;8.265822;62.57093;nacional
2019-10-24;Portugal Continental;2019;10;2019-10;completo;18201.0;41.20945;7.74079;57.46657;nacional
2019-10-25;Portugal Continental;2019;10;2019-10;completo;17731.0;38.72962;7.62599;63.59437;nacional
2019-10-26;Portugal Continental;2019;10;2019-10;completo;17177.0;39.71846;8.510168;59.2189;nacional
